suspect_age,suspect_gender,suspected_offense_type,intoxication_level,mental_confusion_level,suspect_aggression_level,suspect_compliance,officer_tone,officer_deescalation_attempts,bystanders_present,environment_risk_level,time_of_day,number_of_officers,force_used_level,interaction_duration_minutes,interaction_score
42,male,domestic_disturbance,1,2,3,1,2,3,0,2,day,3,1,26,42.1
23,male,DUI,2,2,1,1,1,4,1,2,day,2,1,29,68.5
58,female,violent_crime,1,0,2,1,2,1,0,3,evening,5,3,13,47.1
16,male,NA,1,0,2,0,3,1,1,3,day,5,4,9,33.7
18,male,DUI,3,0,1,2,1,4,1,0,late_night,2,0,35,100.0
39,female,traffic_violation,0,1,1,2,1,0,1,0,night,1,0,9,81.0
30,male,other,0,1,1,0,2,1,1,0,night,1,1,23,61.3
16,male,suspicious_person,1,0,1,1,1,4,0,1,day,2,0,16,67.1
16,male,traffic_violation,0,2,1,3,1,4,1,1,EVENING,1,0,23,91.8
31,male,domestic_disturbance,1,0,4,1,1,2,0,2,late_night,4,2,17,36.9
48,,DUI,2,1,1,1,1,2,0,1,day,2,0,NA,75.3
45,male,mental_health_crisis,1,2,2,0,1,4,0,0,day,3,1,30,60.3
57,female,domestic_disturbance,0,2,2,2,1,4,0,1,evening,3,1,26,72.9
26,male,suspicious_person,0,1,1,0,1,3,0,0, day ,3,0,19,71.1
33,female,traffic_violation,0,1,1,1,1,2,0,0,night,1,0,4,80.0
,male,warrant,0,0,2,0,1,1,1,1,late_night,3,2,8,49.3
26,male,public_intoxication,2,2,2,1,2,4,1,2,late_night,2,1,20,58.4
48,male,public_intoxication,2,0,3,1,2,3,0,3,evening,3,1,NA,44.2
32,male,other,0,1,1,0,2,0,1,2,night,3,1,23,49.8
,male,domestic_disturbance,1,0,2,1,2,4,0,0,late_night,3,1,30,78.2
31,M,theft,2,1,1,0,1,2,1,3,evening,2,2,19,36.7
25,female,violent_crime,1,0,2,0,2,2,1,3,late_night,4,3,15,33.6
16,male,theft,1,0,4,0,1,3,1,0,evening,2,2,13,45.4
35,female,traffic_violation,0,0,1,1,1,2,0,0,night,1,0,13,100.0
33,female,theft,0,0,1,1,1,2,0,2,day,3,1,9,82.6
16,unknown,theft,0,0,1,0,1,2,1,1,late_night,3,1,NA,64.1
39,female,DUI,3,0,3,0,1,3,0,1,day,2,3,26,33.6
37,female,traffic_violation,1,0,1,2,1,1,0,1,evening,2,0,12,81.2
27,male,domestic_disturbance,2,2,3,0,2,3,0,1,late_night,3,1,21,42.0
38,female,DUI,3,2,2,1,2,3,0,2,day,2,1,40,38.8
unknown,male,suspicious_person,1,1,1,3,2,4,0,0,day,2,0,13,90.3
35,Male,violent_crime,2,1,2,1,2,0,0,2,day,4,2,11,59.7
36,F,public_intoxication,2,1,2,0,2,4,1,1,day,2,1,,60.1
16,female,traffic_violation,0,1,0,3,1,0,0,2,,1,0,11,98.8
26,male,traffic_violation,0,2,2,3,1,2,0,1,day,1,0,22,85.8
26,,mental_health_crisis,0,0,0,1,0,4,0,2,late_night,3,1,36,79.4
22,female,suspicious_person,0,1,1,1,1,2,0,2,evening,2,1,12,68.4
46,M,warrant,1,0,2,1,1,0,0,1,evening,1,2,15,51.2
24,male,violent_crime,1,1,4,0,2,2,0,2,day,5,4,15,31.7
35,male,theft,0,0,1,2,1,3,0,2,late_night,3,1,26,88.3
31,female,public_intoxication,3,3,2,1,2,4,1,1,evening,1,0,NA,53.3
24,male,public_intoxication,2,0,0,2,1,4,0,1,evening,2,0,24,82.3
40,unknown,warrant,0,0,3,0,2,2,0,1,day,4,2,23,56.3
33,female,traffic_violation,0,2,2,2,1,3,1,1,day,1,0,23,81.2
37,male,mental_health_crisis,0,1,1,2,1,4,1,1,late_night,3,0,,83.5
30,male,violent_crime,1,0,3,0,3,2,0,3,evening,3,3,1,39.7
26,male,traffic_violation,1,1,0,2,1,2,0,2,day,2,1,10,84.7
unknown,male,traffic_violation,0,0,3,2,1,4,0,2,night,2,0,19,75.9
37,female,other,1,0,1,2,1,1,0,0,evening,2,0,8,100.0
33,male,suspicious_person,2,2,1,1,2,4,0,2,night,3,0,28,63.5
50,male,public_intoxication,1,1,1,0,2,4,1,2,evening,3,3,15,55.4
48,male,domestic_disturbance,1,1,4,0,2,3,0,2,day,3,2,19,42.7
37,male,domestic_disturbance,0,2,1,1,1,4,0,2,day,3,0,27,78.0
27,female,theft,0,0,2,1,1,4,1,2,day,3,1,13,70.1
26,male,other,2,1,3,1,1,2,1,2,,3,1,14,42.8
16,unknown,theft,1,0,2,0,2,2,1,2,day,2,1,28,58.0
31,male,domestic_disturbance,1,1,2,0,1,3,0,3,late_night,4,1,23,41.3
35,female,traffic_violation,0,1,0,2,1,0,0,1,day,2,1,10,95.0
38,Male,misc,1,0,1,3,1,3,0,1,evening,2,0,21,87.6
18,male,domestic_disturbance,0,0,0,2,2,2,0,2,night,3,1,28,97.7
27,male,public_intoxication,2,0,2,1,1,4,0,0,day,3,0,19,90.5
21,male,DUI,2,0,0,2,1,5,0,2,night,1,0,23,80.9
41,male,traffic_violation,0,1,1,1,1,2,0,1,day,2,0,6,78.7
31,male,mental_health_crisis,1,1,0,3,1,3,1,2,day,3,0,30,100.0
30,female,public_intoxication,2,1,1,0,1,3,1,2,day,3,1,31,50.3
16,male,theft,1,0,1,2,2,2,1,1,late_night,2,0,20,91.9
22,female,theft,1,2,2,2,3,3,1,2,night,4,0,27,72.1
36,male,traffic_violation,0,0,0,1,1,2,0,1,evening,2,1,13,82.1
24,male,public_intoxication,2,1,2,0,2,2,1,1,day,2,2,18,44.9
34,female,other,0,0,3,0,2,1,0,1,night,3,2,7,47.9
37,male,other,1,1,0,1,2,2,0,1,day,3,0,20,85.2
16,female,violent_crime,1,1,3,2,2,2,1,3,evening,4,3,15,49.3
38,female,theft,1,1,1,1,1,1,1,1,night,3,1,16,72.8
36,female,suspicious person,1,1,0,2,1,5,0,0,Day,1,0,21,100.0
27,male,traffic_violation,1,0,2,0,2,2,0,1,night,2,2,1,47.4
27,male,suspicious_person,1,0,1,1,2,2,0,2,Night,2,1,7,62.1
16,female,suspicious_person,1,2,2,0,2,2,1,1,evening,2,2,16,36.0
16,male,public_intoxication,1,0,3,0,2,2,0,2,day,3,1,20,47.3
20,male,theft,1,1,2,1,2,3,0,3,evening ,3,1,22,53.5
35,female,traffic_violation,0,0,1,1,1,3,1,2,day,3,0,19,71.8
,male,domestic_disturbance,1,0,2,0,1,2,1,3,night,4,2,32,39.4
25,male,DUI,3,1,3,1,2,3,0,0,night,2,1,31,29.9
16,male,shoplifting,0,1,2,0,1,2,1,3,day,2,2,23,25.3
41,male,traffic_violation,0,0,3,3,1,2,1,3,night,3,0,12,65.5
30,male,NA,0,0,0,2,1,3,0,0,evening,2,0,21,100.0
24,male,warrant,0,1,2,1,2,1,0,1,late_night,4,2,9,58.8
51,male,domestic_disturbance,1,1,1,2,2,3,0,1,day,3,1,24,73.6
26,male,DUI,2,2,0,2,2,3,0,3,NA,0,0,35,73.8
31,female,traffic_violation,1,0,1,3,0,3,0,1,day,3,0,1,100.0
40,unknown,suspicious_person,0,2,2,2,1,4,0,0,late_night,1,1,17,92.5
50,male,assault/violent_crime,2,0,4,0,2,4,0,3,evening,4,4,19,47.6
30,male,warrant,1,0,1,2,2,2,0,0,day,2,0,26,95.7
43,male,mental_health_crisis,0,3,3,0,2,6,1,2,night,3,2,49,9.7
44,male,public_intoxication,2,1,1,0,1,4,0,3,day,2,2,28,62.2
17,male,warrant,1,1,1,1,1,2,0,1,night,3,1,12,75.5
28,female,domestic_disturbance,0,0,2,2,1,1,1,2,evening,4,0,16,70.0
43,male,theft,0,1,2,1,1,3,1,1,evening,4,1,18,74.5
32,female,mental health crisis,1,3,0,0,1,6,0,2,late_night,3,1,26,68.9
39,female,mental_health_crisis,1,2,1,0,1,5,0,2,day,3,1,39,41.1
37,male,traffic_violation,1,0,1,2,2,3,1,1,day,1,0,18,79.6
42,female,theft,0,0,2,1,2,4,1,1,night,3,2,11,108.2
48,unknown,DUI,3,2,1,0,1,3,0,2,day,1,1,32,53.0
31,female,mental_health_crisis,0,1,1,2,1,5,1,3,day,4,0,36,67.3
27,female,domestic_disturbance,1,1,2,0,1,2,0,3,evening,3,2,19,57.4
35,male,theft,1,0,2,1,1,3,0,1,evening,1,1,17,68.2
45,unknown,theft,1,0,2,2,2,2,0,2,evening,4,0,20,73.0
29,male,violent_crime,1,0,3,0,3,2,0,2,late_night,5,2,22,43.7
31,male,public_intoxication,3,0,2,1,1,4,0,2,evening,3,1,17,63.9
31,male,traffic_violation,0,0,0,3,0,1,0,0,night,1,0,19,100.0
31,male,public_intoxication,3,1,1,0,2,3,0,1,late_night,1,1,15,44.7
42,male,violent_crime,2,1,4,0,2,4,0,2,late_night,5,3,11,32.7
25,male,DUI,2,0,1,3,3,3,0,2,evening,2,0,35,62.4
44,female,domestic_disturbance,2,0,2,2,2,4,0,1,night,4,1,24,64.1
35,female,suspicious_person ,1,2,1,1,2,3,0,1,DAY,3,1,17,72.8
32,female,theft,0,1,4,1,3,2,1,1,NA,2,1,4,42.8
44,male,DUI,2,2,1,2,1,2,0,1,day,1,0,34,72.3
28,male,violent_crime,0,1,4,0,2,1,1,1,DAY,4,3,10,11.2
42,female,suspicious_person,0,1,2,2,1,2,0,3,night,2,1,12,65.5
34,female,violent_crime,1,1,3,1,3,0,0,3,night,4,3,9,39.5
36,female,domestic_disturbance,1,0,4,1,3,6,0,2,late_night,4,3,16,56.3
55,male,traffic_violation,0,0,1,1,1,2,0,0,night,1,1,7,71.9
49,male,mental_health_crisis,1,1,0,2,1,5,1,2,night,3,0,39,70.1
38,male,warrant,0,0,2,0,1,4,0,2,NIGHT,2,1,22,54.6
28,male,DUI,2,1,0,2,1,4,0,1,night,2,0,29,94.0
18,male,violent_crime,1,1,3,1,2,0,0,2,NA,4,3,,38.2
52,male,suspicious_person,2,2,3,0,2,3,0,1,night,2,2,6,38.1
46,male,DUI,3,2,1,0,1,5,0,2,day,1,1,32,50.5
41,male,suspicious_person,0,1,1,0,1,2,0,0,day,2,1,21,56.9
29,male,domestic_disturbance,0,0,1,0,1,2,1,2,late_night,3,1,30,71.1
55,female,traffic_violation,1,0,2,2,1,2,0,1,evening,2,1,8,54.5
26,male,warrant,0,0,2,0,1,2,1,0,day,2,2,13,47.8
23,male,suspicious_person,0,1,3,0,2,4,0,1,late_night,2,1,23,46.1
28,male,other,0,0,2,2,1,3,0,1,evening,3,0,15,83.7
16,male,theft,0,0,2,0,2,2,1,2,night,4,1,23,49.0
16,unknown,traffic_violation,1,0,1,3,1,2,0,1,night,1,0,10,100.0
unknown,male,domestic_disturbance,1,0,4,1,3,1,0,2,evening,4,2,11,26.9
34,female,public_intoxication ,2,3,1,0,2,4,0,0,late_night,1,1,28,53.1
16,male,theft,0,2,1,0,2,2,0,1,day,3,1,14,60.2
24,male,warrant,0,0,2,1,2,2,0,1,day,2,1,15,78.2
16,male,theft,0,0,3,0,2,1,1,2,day,2,1,17,34.0
NA,female,public_intoxication,2,0,2,1,1,3,1,3,evening,2,1,19,44.5
38,female,other,0,1,1,1,1,3,1,1,day,3,0,6,84.3
26,male,theft,1,1,1,2,1,3,0,0,day,2,0,NA,76.1
47,male,domestic_disturbance,0,2,1,2,1,4,0,2,evening,3,1,24,90.9
46,male,warrant,1,1,2,1,1,2,1,2,evening,3,0,28,54.5
35,female,public_intoxication,1,2,2,1,1,5,1,0,evening,1,0,38,77.5
21,female,other,1,0,1,2,1,3,0,0,night,2,0,16,86.9
18,male,traffic_violation ,0,0,1,3,2,0,1,2,day,3,0,2,78.0
43,male,warrant,1,1,2,0,2,2,1,1,late_night,3,2,23,55.6
21,male,domestic_disturbance,1,1,1,1,2,2,0,2,night,3,0,20,74.7
16, male ,theft,0,1,2,1,2,1,1,1,day,2,1,22,68.6
23,male,suspicious_person,3,0,1,2,2,3,0,1,day,2,0,23,71.9
16,male,theft,0,0,1,0,2,2,1,3,night,2,1,21,56.6
35,female,theft,1,0,1,0,0,4,0,1,evening,3,1,6,63.3
44,female,public_intoxication,2,2,2,1,1,4,0,0,day,3,0,12,90.8
35,male,mental_health_crisis,0,1,3,0,1,6,0,2, late_night ,2,3,39,41.2
16,female,other,1,0,2,1,2,2,0,2,evening,2,1,14,72.9
28,male,domestic_disturbance,0,0,1,1,1,7,0,1,late_night,3,1,34,91.5
44,female,,0,0,1,2,1,3,1,0,late night,1,0,13,100.0
48,male,traffic_violation,0,0,1,2,0,2,0,0,NIGHT,1,0,14,100.0
28,male,public_intoxication,0,2,2,0,1,3,1,0,evening,2,1,15,55.4
28,male,retail_theft,0,0,2,0,3,2,0,0,day,3,1,19,65.4
16,male,other,0,1,0,2,1,1,0,2,night,4,0,27,68.3
25,male,suspicious_person,1,0,1,2,2,3,0,1,day,3,0,23,91.3
,female,DUI,3,0,0,1,1,4,1,2,night,2,1,41,58.3
20,male,theft,0,0,2,2,1,1,1,1,day,2,1,8,75.6
22,male,DUI,2,2,1,1,2,4,0,0,night,2,0,36,71.5
41, male ,mental_health_crisis,1,3,1,0,1,5,1,3,evening,4,3,40,38.3
NA,male,DUI,3,2,0,2,1,6,0,1,day,3,0,33,96.4
26,male,theft,1,0,2,0,1,4,1,3,late_night,3,2,10,34.4
33,Male,domestic_disturbance,1,2,1,2,2,5,0,1,day,3,1,24,77.1
42,,warrant,0,1,2,0,2,4,0,0,night,3,1,22,47.0
50,male,traffic_violation,0,0,1,3,2,0,0,1,day,3,0,22,97.4
33,M,traffic_violation,0,0,2,2,1,1,1,1,late_night,2,0,24,78.2
16,male,public_intoxication,1,3,2,2,2,2,1,2,late_night,3,1,22,47.6
33,male,warrant,1,0,0,2,1,1,0,1,day,2,0,15,96.5
36,male,violent_crime,1,0,4,0,2,1,0,3,day,4,4,4,31.8
23,female,other,1,0,1,1,2,3,0,1,night,2,0,8,73.9
41,male,theft,0,1,1,1,2,4,1,1,NIGHT,2,1,21,72.1
54,male,mental_health_crisis,0,3,1,0,1,7,1,1,day,3,1,52,52.2
34,male,traffic_violation,2,1,2,2,1,3,0,1,night,3,1,11,77.1
40,male,NA,0,0,2,2,2,1,0,0,day,1,0,5,95.6
28,male,DUI,3,1,0,2,1,4,0,2,evening,1,0,40,82.1
39,male,other,0,0,1,2,1,3,0,1,late_night,1,0,19,84.7
39,male,domestic_disturbance,2,0,4,2,2,2,1,2,day,4,2,21,43.9
25,female,traffic_violation,0,0,3,1,1,1,0,0,late_night,2,2,5,67.9
34,female,suspicious_person,0,1,1,2,2,2,0,2,day,2,1,21,59.4
24,male,suspicious_person,0,0,1,1,1,3,1,2,late_night,2,1,16,74.0
44,male,suspicious_person,1,1,1,2,1,2,0,0,late_night,2,0,32,91.9
50,male,theft,0,0,2,2,2,3,1,2,day,3,1,19,76.6
NA,female,domestic_disturbance,0,0,1,2,2,3,1,1,day,4,0,28,77.8
21,male,violent_crime,1,0,4,1,3,2,0,3,day,5,3,12,25.3
32,male,suspicious_person,0,1,0,1,1,4,0,1,late_night,3,0,17,92.0
19,male,theft,0,0,3,2,2,3,0,1,late_night,2,0,17,72.4
unknown,male,DUI,1,0,4,1,1,6,0,1,late_night,2,0,33,96.5
30,male,theft,1,1,2,2,2,3,1,1,evening,2,0,25,89.2
20,male,mental_health_crisis,0,2,0,1,1,6,0,2,late_night,4,0,29,95.1
18,female,DUI,3,1,1,1,2,3,0,0,evening,1,0,30,70.6
25,female,other,0,1,1,2,1,3,0,3,day,3,0,15,71.5
27,male,theft,0,0,1,1,2,0,0,1,evening,2,1,14,77.8
16,male,suspicious_person,0,1,2,0,2,2,0,0,evening,2,1,14,64.4
40,male,domestic_disturbance,1,2,2,0,1,3,1,3,late_night,4,3,29,26.7
18,unknown,NA,1,1,2,1,2,4,0,2,late_night,3,1,27,53.8
26,male,theft,0,0,1,3,1,3,0,1,night,3,0,10,95.7
26,female,violent_crime,1,2,2,0,3,3,0,3,day,4,3,9,26.3
NA,female,domestic_disturbance,1,2,1,0,2,2,0,0,day,2,0,34,69.8
20,male,theft,2,1,3,0,1,4,0,1,night,2,2,5,35.6
19,male,suspicious_person,0,0,1,1,1,2,0,1,night,1,1,11,95.5
35,male,traffic_violation,0,0,2,1,1,4,0,2,day,2,0,13,73.5
16,male,violent_crime,1,1,3,0,2,3,0,2,evening,4,3,16,49.6
26,male,other,0,2,1,1,1,4,0,2,day,3,1,18,60.6
34,male,public_intoxication,2,1,1,1,1,7,1,3,evening,3,1,,76.9
35,female,domestic_disturbance,3,1,3,0,2,1,0,2,late_night,4,2,20,6.8
19,female,public_intoxication,2,2,1,1,2,4,0,2,day,2,1,19,65.4
24,male,theft,0,1,1,0,2,1,1,1,,2,0,26,60.7
43,male,DUI,2,1,1,2,1,4,0,1,late_night,1,0,29,84.5
33,male,other,1,0,1,1,1,2,0,1,night,3,0,14,91.8
34,female,DUI,2,1,0,1,1,4,0,1,late_night,2,0,30,80.7
17,,other,1,1,0,0,1,2,1,1,late_night,1,0,26,72.0
25,male,warrant,0,0,2,0,2,1,0,0,day,2,1,7,51.3
16,male,violent_crime,1,1,3,1,2,0,1,3,evening,4,3,29,35.6
37,male,violent_crime,1,1,3,0,3,0,0,2,day,5,3,1,42.1
33,female,other,1,0,2,1,1,3,0,1,late_night,2,1,25,65.2
29,male,traffic_violation,2,0,1,1,1,0,0,2,day,2,0,16,61.0
27,male,mental_health_crisis,2,2,1,0,0,6,0,2,day,2,1,43,57.8
32,male,other,1,0,2,2,1,3,0,2,night,3,0,19,78.9
50,female,traffic_violation,0,0,1,2,2,4,1,1,day,1,0,19,87.0
22,female,traffic_violation,0,1,0,1,1,1,0,1,day,3,1,11,79.4
39,female,mental_health_crisis,0,1,2,0,2,6,1,3,late_night,2,2,45,35.3
29,male,other,0,2,3,1,1,4,0,0,night,1,2,15,50.0
31,female,drunk_driving,1,1,1,2,2,4,1,1,late_night,1,1,35,80.5
38,male,warrant,2,1,2,0,2,1,0,2,late_night,3,3,17,38.2
18,female,DUI,2,0,2,1,2,5,0,2,late_night,2,0,34,73.5
33,male,public_intoxication,2,2,2,1,2,5,0,1,EVENING,2,1,24,80.6
20,male,theft,0,2,2,1,1,3,1,3,night,3,2,23,34.8
28,female,public_intoxication,0,1,3,0,2,2,1,1,day,3,1,19,40.5
18,male,suspicious_person,1,1,0,2,2,4,0,2,day,2,1,12,76.7
30,male,DUI,1,2,0,1,1,1,0,1,day,1,0,29,64.4
27,male,domestic_disturbance,1,1,3,0,2,3,0,1,evening,5,2,20,42.9
38,male,traffic_violation,0,1,1,2,2,5,0,0,night,1,0,21,83.6
47,female,mental_health_crisis,1,2,1,0,2,4,0,1,day,2,1,40,59.6
21,,violent_crime,1,0,2,1,2,1,1,3,,5,3,5,59.1
20,unknown,traffic_violation,0,0,1,3,1,2,0,1,night,2,0,3,94.2
26,unknown,public_intoxication,1,3,1,0,1,2,1,1,late_night,2,2,27,39.8
24,male,violent_crime,2,0,3,0,2,0,1,3,late_night,5,3,NA,34.0
40,male,traffic_violation,1,0,1,3,1,2,0,1,late_night,2,0,13,92.5
30,male,violent_crime,0,0,3,0,2,1,0,3,day,5,4,17,25.1
29,male,traffic_violation,0,0,2,0,1,5,0,0,night,2,0,9,74.5
25,male,mental_health_crisis,1,2,2,0,1,6,1,2,night,3,2,33,41.9
22,unknown,suspicious_person,1,2,1,2,2,5,0,1,night,3,0,21,85.2
20,unknown,theft,0,0,2,0,2,2,1,2,late_night,1,2,14,49.2
16,male,traffic_violation,0,0,1,2,0,4,0,1,late_night,2,0,17,100.0
19,male,domestic_disturbance,1,1,3,0,3,0,0,1,late_night,3,2,17,23.8
35,male,theft,0,0,1,2,1,2,1,1,night,3,0,24,98.2
44,female,other ,0,1,1,2,2,2,0,1,evening,2,0,13,93.5
20,male,other,1,0,3,0,2,2,0,1,evening,3,1,12,50.4
30,female,DUI,1,2,2,1,1,3,0,0,day,1,1,28,69.8
45,male,violent_crime,2,1,4,0,3,2,0,3,night,5,4,20,26.4
33,female,theft,1,1,3,0,2,4,0,0,evening,1,1,25,50.8
35,male,traffic_violation,0,0,1,2,1,0,0,1,night,1,0,16,88.7
37,male,public_intoxication,2,3,2,0,1,4,1,2,day,2,2,22,52.2
35,male,warrant,1,0,1,1,1,0,0,3,night,3,0,26,85.4
53,male,warrant,0,1,2,0,2,2,0,1,day,3,0,16,64.7
19,female,violent_crime,2,1,2,0,3,4,1,2,late_night,4,3,26,33.6
21,male,other,0,1,2,0,1,3,0,0,evening,3,1,15,70.0
54,male,traffic_violation,0,1,2,2,1,3,0,0,DAY,2,0,21,95.1
20,male,violent_crime,1,1,2,0,2,1,1,3,late_night,5,3,9,33.3
22,male,theft,0,0,2,2,2,5,1,1,day,2,1,17,79.9
26,male,behavioral_health_crisis,0,2,0,0,0,5,0,2,day,5,1,31,82.0
40,male,public_intoxication,1,1,1,1,2,3,0,2,day,3,2,29,63.7
27,female,theft,2,0,3,1,1,1,0,0,day,2,2,NA,56.0
48,male,theft,0,1,3,0,2,0,0,1,evening,2,2,12,41.2
22,female,other,1,0,2,1,2,3,0,1,late_night,2,1,19,60.0
26,male,other,2,1,3,0,2,3,0,0,evening,2,1,20,53.4
35,male,NA,0,1,2,0,1,1,0,2,evening,3,1,21,48.5
20,male,theft,1,0,2,2,1,2,0,1,evening,2,1,17,78.0
38,male,DUI,3,0,1,1,1,4,0,1,day,1,0,32,70.1
53,female,public_intoxication,3,3,2,1,2,3,0,2,evening,2,1,19,54.2
45,female,mental_health_crisis,2,2,2,0,0,7,0,2,day,3,1,43,65.3
40,male,theft,1,1,2,2,2,2,1,2,night,2,0,24,76.4
57,male,violent_crime,1,0,2,1,3,2,0,3,night,5,2,3,49.4
32,female,public_intoxication,2,2,1,1,1,4,0,1,night,1,0,27,86.7
unknown,male,traffic_violation,0,0,0,3,1,4,1,2,day,3,0,4,100.0
23,female,public_intoxication,2,1,4,0,2,3,1,1,day,3,3,33,0.0
32,female,DUI,3,1,1,2,2,4,0,2,day,3,0,31,72.8
NA,male,theft,0,2,1,0,1,1,1,1,day,1,1,16,64.0
48,male,traffic_violation,1,1,1,2,0,5,0,0,late_night,2,1,5,83.0
34,female,warrant,1,1,2,1,2,0,1,1, night ,2,1,21,54.1
18,female,theft,0,0,2,2,2,2,1,2,night,3,0,18,72.4
29,male,theft,2,1,1,0,2,2,1,1,night,1,1,12,55.0
52,female,mental health crisis,1,2,1,0,1,7,0,2,evening,3,1,39,57.1
25,male,other,1,1,2,0,2,2,0,1,day,2,2,15,37.5
54,male,mental_health_crisis,1,2,2,0,2,7,1,3,night,4,2,28,41.1
18,male,warrant,1,0,2,0,1,2,0,2,late_night,4,3,8,43.1
27,female,DUI,3,1,2,1,2,5,0,1,evening,2,1,30,46.6
29,female,traffic_violation,0,0,0,3,2,1,0,1,evening,2,0,16,100.0
34,female,traffic_violation,0,0,1,3,1,3,0,1,night,2,0,11,93.3
17,female,domestic_disturbance,2,0,0,1,2,3,0,2,late_night,2,1,17,76.7
45,male,theft,0,0,2,1,2,3,1,1,night,2,0,19,85.9
35,male,suspicious_person,0,2,2,0,2,3,0,2,night,2,1,16,45.6
16,female,violent_crime,0,1,2,0,2,4,0,3,evening ,4,3,15,46.6
16,female,theft,0,0,1,3,2,3,1,2,evening,4,1,15,96.9
16,male,traffic_violation,1,0,0,2,2,0,0,0,late_night,1,0,14,96.1
18,male,DUI,2,0,2,3,2,3,0,1,night,3,1,26,12.4
32, female ,public_intoxication,2,1,3,0,2,6,0,2,evening,3,2,27,43.0
31,male,DUI,3,0,1,1,1,0,0,2,day,3,0,25,81.7
20,male,DUI,1,2,2,2,1,6,0,1,late_night,1,1,23,94.7
32,female,traffic_violation,0,1,0,2,1,2,0,1,late_night,2,0,8,78.8
16,female,suspicious_person,1,0,3,1,1,2,1,1,day,2,2,6,69.2
23,male,mental_health_crisis,0,3,2,0,1,7,0,3,late_night,3,1,34,51.8
43,male,violent_crime,2,1,3,0,3,1,0,3,NA,5,3,5,30.2
27,unknown,violent_crime,0,1,3,0,3,1,1,3,evening,5,3,21,31.6
47,male,active_warrant,0,0,0,1,1,2,1,1,night,2,0,15,89.0
16,female,other,1,0,1,0,1,1,1,0,night,1,2,21,62.9
34,male,suspicious person,1,0,0,2,2,1,0,0,Evening,1,0,21,95.3
54,male,violent_crime,1,1,4,0,3,2,1,3,late_night,4,3,11,21.0
28,male,suspicious_person,1,0,0,1,1,4,0,0,late_night,1,0,25,86.6
22,male,traffic_violation,1,0,1,3,2,3,0,1,late_night,2,0,17,95.0
21,male,domestic_disturbance,2,0,2,1,3,3,0,3,evening,5,1,36,62.2
9,male,domestic_disturbance,2,0,1,0,2,4,0,2,day,3,1,21,56.8
32,male,theft,0,0,1,0,1,1,1,2,day,3,0,22,79.3
29,,,0,0,1,2,1,2,0,2,evening,3,0,17,100.0
16,male,theft,1,0,0,2,1,2,1,0,day,1,0,20,100.0
24,male,DUI,3,1,0,1,1,3,1,0,day,3,0,38,80.6
30,male,theft,1,2,0,2,1,0,1,2,evening,2,0,24,67.9
23,male,suspicious_person,2,1,2,1,1,1,0,1,late_night,1,1,18,55.8
22,female,other,0,0,1,1,2,2,0,0,night,1,1,NA,87.6
22,Female,public_intoxication,2,0,2,0,2,2,1,1,evening,2,1,26,48.6
44,female,domestic_disturbance,1,0,3,1,2,4,0,2,late_night,4,2,18,33.3
21,female,theft,0,1,0,2,1,2,0,0,late_night,2,0,18,84.7
29,male,suspicious_person,0,2,2,2,2,5,0,0,evening,2,2,21,77.0
39,male,other,1,2,3,0,2,4,0,2,,3,2,7,19.4
25,M,domestic_disturbance,1,1,0,0,1,3,0,3,night,4,0,25,85.6
34,male,violent_crime,1,1,1,1,3,1,0,3,day,5,2,5,57.7
16,female,violent_crime,1,2,3,1,3,4,1,2,day,4,3,17,49.8
22,male,violent_crime,2,1,2,0,2,1,0,3,day,4,2,19,32.3
46,female,violent_crime,1,1,4,0,3,0,0,3,day,4,3,13,30.3
58,male,public_intoxication,2,1,1,1,2,5,1,1,night,2,1,22,58.0
28,female,theft,0,0,1,2,2,1,1,1,night,2,0,12,81.7
16,male,suspicious_person,1,2,2,0,3,1,0,2,late_night,2,2,19,31.5
28,male,suspicious_person,0,1,2,0,1,3,0,0,evening,2,1,14,66.5
,F,suspicious_person,2,0,1,1,1,5,1,3,night,3,1,22,77.7
24,male,theft,1,0,1,1,2,3,0,1,day,2,1,26,71.5
18,male,theft,1,0,1,1,2,2,1,1,evening,2,0,10,69.0
17,female,theft,0,0,1,1,1,1,0,3,day,3,0,14,80.3
22, male ,theft,0,0,3,1,2,3,1,2,evening,3,1,17,58.8
37,female,traffic_violation,0,1,2,2,1,1,0,0,evening,2,0,24,83.5
42,male,suspicious_person,0,1,0,1,1,2,0,1,evening,2,0,18,97.8
35,unknown,active_warrant,0,0,1,1,1,1,0,1,NA,3,1,4,77.4
31,male,public_intoxication,3,1,1,1,3,3,1,1,day,3,2,19,51.2
47,male,domestic_disturbance,0,1,1,1,2,2,0,1,day,3,0,21,76.6
28,male,violent crime,1,0,3,0,2,1,1,3,NA,4,3,10,36.4
26,female,public_intoxication,2,2,0,2,1,2,1,2,day,2,0,19,75.1
38,female,mental_health_crisis,0,2,0,1,2,5,1,1,late_night,2,0,23,86.5
30,male,domestic_disturbance,1,2,2,0,2,3,0,2,night,3,3,27,19.4
35,female,domestic_disturbance,1,1,3,0,2,5,0,2,night,4,3,31,28.7
25,male,domestic_disturbance,1,1,2,1,2,1,1,1,evening,3,5,18,35.0
29,male,violent_crime,2,0,4,0,3,3,1,3,evening,5,4,7,14.4
46,male,other,1,0,2,2,2,3,0,2,evening,2,0,19,68.3
41,female,warrant,1,1,2,1,2,2,0,1,day,3,1,15,65.5
